index,text,answer,split
570,"Third, we know that when you purposefully seek or aim “to satisfy” an obligation, especially a financial obligation, that usually means you intend to discharge the obligation in full. (citing numerous dictionaries)",Yes,test
571,"As a general matter, the meaning of “sanction” is spacious enough to cover not only what we have called punitive fines, but coercive ones as well, and use of the term carries no necessary implication that a reference to punitive fines is intended. ",Yes,test
572,"In everyday speech, the closest synonyms of the verb “request” are “ask,” “petition,” and “entreat.” See, e.g., Webster's New International Dictionary 1929 (3d ed. 1981); Black's Law Dictionary 1172 (5th ed. 1979). There is little reason to think that Congress did not intend “request” to bear its most common meaning when it used the word in § 1915(d). Although “request” may double for “demand” or “command” when it is used as a noun, particularly when employed as a term of art in connection with wills, trusts, and probate proceedings, its ordinary and natural signification when used as a verb was precatory when Congress enacted the provision now appearing at 28 U.S.C. § 1915(d) in 1892. See, e.g., Black's Law Dictionary 1027 (1st ed. 1891); 2 B. Abbott, Dictionary of Terms and Phrases Used in American or English Jurisprudence 415 (1879); 7 Judicial and Statutory Definitions of Words and Phrases 6120–6122 (West 1905).",Yes,test
573,"""We find no basis for petitioners' restriction of this term from its more common meaning, i.e., that 'tidelands' are lands 'over which the tide ebbs and flows ... land as is affected by the tide.' Black's Law Dictionary 1329 (5th ed. 1979)."" ",Yes,test
574,“Intent” is “[a] state of mind in which a person seeks to accomplish a given result through a course of action.” Black's Law Dictionary 810 (6th ed.1990).,Yes,test
575,"First, in ordinary English and in light of the history of bail, the word “detain” is ambiguous in respect to the relevant point. The Oxford English Dictionary (OED), surveying the history of the word, notes that Edward Hall, a famous 16th-century legal scholar and author of Hall's Chronicle, wrote: “A traytor ... is apprehended and deteigned in prisone for his offence,” a use of the word, as we know from Blackstone, that is consistent with bail. See supra, at 863 – 864 OED (3d ed., Dec. 2012), http://www.oed.com/view/Entry/51176 (annot. to def. 1). David Hume, the famous 18th-century historian and philosopher, writes of being “detained in strict confinement,” thereby implying the existence of detention without strict confinement. Ibid. A 19th-century novelist writes, “ ‘Beg your pardon, sir,’ said the constable, ... ‘I shall be obliged to detain you till this business is settled’ ”—again a use of “detain” that we know (from Blackstone) is consistent with bail. Ibid. And the OED concludes that the primary meaning of “detain” is “[t]o keep in confinement or under restraint ; to keep prisoner.” Ibid. (emphasis added). ",Yes,test
576,"efficient means “characterized by effective activity,” ",Yes,test
577,A condition precedent is one which must happen or be performed before the estate to which it is annexed can vest’ or which must be performed ‘before some right dependent thereon accrues.,Yes,test
578,"To show that the dealing in bills of exchange is banking, Mr. Vande Gruff cited Postlethwait's Universal Dictionary of Trade and Commerce, titles Discount, Banking. 15 Johns. Rep. 390. Tomlin's Law Dictionary, title Bank.",Yes,test
579,"""Virtually every dictionary we are aware of says that “to modify” means to change moderately or in minor fashion.""",Yes,test
580,"The last two verbs, “falsif[y]” and “mak[e] a false entry in,” typically take as grammatical objects records, documents, or things used to record or preserve information, such as logbooks or hard drives. See, e.g., Black's Law Dictionary 720 (10th ed. 2014) (defining “falsify” as “[t]o make deceptive; to counterfeit, forge, or misrepresent; esp., to tamper with (a document, record, etc.)”). It would be unnatural, for example, to describe a killer's act of wiping his fingerprints from a gun as “falsifying” the murder weapon. But it would not be strange to refer to “falsifying” data stored on a hard drive as simply “falsifying” a hard drive.",Yes,test
581,"By contrast, an “assessed valuation” is the “[v]alue on each unit of which a prescribed amount must be paid as property taxes.” Id., at 149, 115 S.Ct. 557.",Yes,test
582,"""The common law of fraud confirms this characterization of Canada's right to excise taxes. Consistent with that understanding, fraud at common law included a scheme to deprive a victim of his entitlement to money. For instance, a debtor who concealed his assets when settling debts with his creditors thereby committed common-law fraud."" at 356.",Yes,test
583,"“[T]he divergence between law and psychiatry is caused in part by the legal fiction represented by the words ‘insanity’ or ‘insane,’ which are a kind of lawyer's catchall and have no clinical meaning.” J. Biggs, The Guilty Mind 117 (1955); see also 2 J. Bouvier, Law Dictionary 1590 (8th ed. 1914) (“The legal and the medical ideas of insanity are essentially different, and the difference is one of substance”).",Yes,test
584,"""The plain language of the statute supports this straightforward approach."" . The word “describe” means to “express,” “portray,” or “represent.” See Black's Law Dictionary 445 (6th ed. 1990); Webster's Third New International Dictionary 610 (1986). A description may be “detailed” or it may be general, setting forth only the “recognizable features, or characteristic marks,” of the thing described while leaving the rest to the imagination. 4 Oxford English Dictionary 512 (2d ed. 1989).",Yes,test
585,"Webster's Dictionary defines “pitiless” to mean devoid of, or unmoved by, mercy or compassion. Webster's Third New International Dictionary 1726 (1986). ",Yes,test
586,"They are all ‘securities' of the United States; or, as Mr. Justice Bouvier defines that term, ‘instruments which render certain the performance of a contract.’",Yes,test
587,"In constitutional terms, ‘veto’ is used to describe the President's power under Art. I, § 7, of the Constitution.” INS v. Chadha, 462 U.S. 919, 925, n. 2, 103 S.Ct. 2764, 2771, n. 2, 77 L.Ed.2d 317 (1983) (citing Black's Law Dictionary 1403 (5th ed.1979)).",Yes,test
